ID,mon,stay,freq,plan,purp1,purp2,ad,ad1,ad2,ad3,ad4,ad5,ad6,ad7,ad8,ad9,ad10,ad_impact1,ad_impact2,ad_impact3,info1,info2,info3,info4,info5,info6,info7,info8,info9,att01,att02,att03,att04,att05,att06,att07,att08,att09,att10,att11,att12,att13,att14,att15,att16,type,gs,gus1,gus2,gus3,gus4,gus5,gus6,gus7,gus8,btimes,bprice,local1,local2,local3,local4,local5,slp1,hsat,slp2,bsat,slp3,slp4,slp5,slp6,slp7,prepay,pmoney,pdollar,airf,pit1,pm1,pit2,pm2,pit3,pm3,pit4,pm4,pit5,pm5,pit6,pm6,money,dollar,money1,p1,money1_1,p1_1,money2,p2,money3,p3,money4,p4,money5,p5,money6,p6,m601,m602,m603,m604,m605,m606,m607,m608,m609,m610,utax,taxc,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11,act12,act13,act14,act15,act16,act17,act18,act19,sp1,sp2,sp3,sp4,sp5,sp6,sp7,sp8,sp9,sp10,sp11,sp12,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,spfav,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,ts,tus1,tus2,tus3,tus4,tus5,tus6,tus7,tus8,tus9,tus10,tus11,tus12,again,agwhy,recom,s11,s12,s13,s14,s21,s22,s23,s31,s32,s33,s34,sall,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,i11,i12,i13,i14,i15,i16,i17,i18,lc,nation,nation_o,resid,resid_o,age,educ,income,occup,gender
29,1,3,3,15,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,7500,新台幣,,,,,3000,1,1000,1,,,2000,1,1500,1,0,0,0,0,1500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,5,13,17,24,51,54,63,,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,4,4,2,2,3,4,1
30,1,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,9000,新台幣,0,1,9000,0,0,0,0,0,0,0,0,0,0,8300,新台幣,,,,,2500,1,1500,1,500,1,,,3800,1,2000,0,800,0,1000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,65,66,77,106,801,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,4,4,2,2,3,4,2
31,1,3,1,30,1,0,1,1,1,0,0,0,1,0,0,0,0,1,2,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,8750,新台幣,0,1,8750,0,0,0,0,0,0,0,0,0,0,27500,新台幣,5000,2,"13,750",2,10000,2,3750,2,1250,2,5000,2,2500,2,0,0,0,0,2500,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,65,77,801,808,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50,50,50,50,5,2,8,10,2
32,1,14,2,45,4,1,1,1,1,0,0,0,0,0,0,0,0,1,2,99,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,3,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,42000,新台幣,24000,1,"24,000",1,8000,1,6000,1,,,,,4000,1,0,0,0,0,4000,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,166,170,185,190,191,845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185,1,0,1,0,0,1,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,5,5,5,5,5,4,4,4,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80,81,80,81,2,2,1,11,2
33,1,9,1,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,26000,新台幣,,,,,10000,1,6000,1,,,,,10000,1,6000,0,0,0,4000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,5,11,13,65,66,77,139,801,834,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,3,4,4,4,4,4,4,4,4,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,53,53,53,3,2,2,6,2
34,1,23,3,45,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,130500,新台幣,18000,2,"18,000",2,60000,2,24000,2,,,15000,2,13500,2,0,0,0,0,4500,0,0,0,9000,0,0,,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4,9,10,22,52,240,241,251,266,63,,,,,,,,,,,,,,,,,,,,,,,,,240,1,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,5,5,5,5,5,5,5,5,5,5,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,60,60,60,60,6,2,2,10,2
35,1,18,2,45,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,74400,新台幣,,,,,24000,1,9000,1,,,15000,1,26400,1,18000,0,0,0,6001,0,2400,0,0,0,0,,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9,10,13,22,52,56,77,106,112,825,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,1,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,71,71,71,4,2,3,7,2
36,1,5,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,7000,新台幣,0,1,7000,0,0,0,0,0,0,0,0,0,0,25000,新台幣,9000,2,"16,000",2,8000,2,5000,2,1000,2,,,2000,2,0,0,0,0,2000,0,0,0,0,0,0,,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,8,9,10,18,52,56,65,66,77,350,801,,,,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,4,4,4,5,5,5,5,5,5,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80,81,80,81,2,2,3,5,1
37,1,3,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,5,2,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,7500,新台幣,0,1,7500,0,0,0,0,0,0,0,0,0,0,7300,新台幣,,,,,2000,1,1500,1,500,1,,,3300,1,2000,0,300,0,1000,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,13,65,66,77,801,808,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,53,53,53,2,2,2,3,1
38,1,4,1,30,1,0,1,1,1,0,0,1,0,0,0,0,0,2,1,5,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,12000,新台幣,0,1,12000,0,0,0,0,0,0,0,0,0,0,15800,新台幣,,,,,10000,2,4000,2,1000,2,,,800,2,0,0,0,0,800,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,10,51,52,65,66,77,166,179,801,843,,,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,4,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,80,81,80,81,3,2,3,3,1
39,1,4,1,30,1,0,1,1,1,0,0,1,0,0,0,0,1,2,1,5,1,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,3,3,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,23000,新台幣,1,1,8530,1,4350,1,3220,0,0,0,0,0,0,8000,新台幣,,,,,,,,,2500,1,,,5500,1,2290,0,0,0,1830,0,1380,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,2,3,4,5,9,18,65,77,165,166,181,185,803,,,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,5,4,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,51,51,51,5,2,2,3,1
40,1,4,1,30,1,0,1,1,1,0,0,1,0,0,0,0,1,1,10,2,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,3,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,22000,新台幣,1,1,8160,1,4160,1,3080,0,0,0,0,0,0,6000,新台幣,,,,,,,,,,,1000,1,5000,1,3000,0,0,0,2000,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,8,9,18,65,77,165,166,181,185,801,843,,,,,,,,,,,,,,,,,,,,185,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,4,4,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51,51,51,51,5,1,8,10,2
41,1,2,1,15,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,5,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,1,0,0,0,0,1,5,0,9,0,0,0,0,0,1,26000,新台幣,1,1,18200,0,0,0,0,0,0,0,0,0,0,12500,新台幣,,,,,4000,2,1500,2,1000,2,,,6000,2,0,0,1000,0,3000,0,0,0,2000,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,5,52,65,77,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,5,4,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,2,2,4,2
42,1,4,5,15,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,13750,新台幣,,,,,5000,1,2500,1,,,,,6250,1,0,0,0,0,6250,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,9,10,13,26,51,66,112,808,825,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,5,5,5,5,5,5,5,0,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4,2,4,2,2
43,1,4,2,30,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,5,0,9,0,0,0,0,0,1,16000,新台幣,0,1,16000,0,0,0,0,0,0,0,0,0,0,34000,新台幣,,,,,8000,2,1500,2,,,5000,2,19500,2,14999,0,0,0,1502,0,0,0,2999,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,10,52,66,74,330,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,5,2,1,10,2
44,1,3,2,30,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,99,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,10500,新台幣,0,1,10500,0,0,0,0,0,0,0,0,0,0,12800,新台幣,,,,,6000,2,2000,2,,,2000,2,2800,2,0,0,0,0,800,0,0,0,2000,0,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10,23,27,65,66,77,803,807,63,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,4,4,5,5,5,5,5,5,5,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,3,2,4,4,1
45,1,5,3,45,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,18800,新台幣,3800,2,"3,800",2,3000,1,2000,1,,,,,10000,1,0,0,0,0,4000,0,0,0,6000,0,0,,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,26,52,330,433,807,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,5,5,4,5,5,5,5,5,5,5,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,2,2,2,4,2
46,1,5,5,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,13500,新台幣,3500,2,"3,500",2,4000,1,2500,1,,,,,3500,1,0,0,0,0,1000,0,0,0,2500,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5,23,27,44,54,66,74,112,114,115,805,815,825,,,,,,,,,,,,,,,,,,,,,,,74,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,5,5,4,4,5,5,5,5,5,5,5,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,2,2,3,4,1
47,1,4,2,30,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,7000,新台幣,0,1,7000,0,0,0,0,0,0,0,0,0,0,30500,新台幣,8000,2,"15,000",2,8000,2,5000,2,,,5000,2,4500,2,0,0,0,0,2500,0,0,0,2000,0,0,,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,10,13,51,52,66,69,74,808,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,4,2,4,4,1
48,1,3,3,15,1,0,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,1,0,0,0,0,1,5,0,9,0,0,0,0,0,1,200000,日圓,1,1,140000,0,0,0,0,0,0,0,0,0,0,20000,新台幣,,,,,8000,2,3000,2,,,4000,2,5000,2,0,0,0,0,2000,0,0,0,3000,0,0,,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10,51,52,54,66,112,807,825,63,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,4,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,5,2,4,4,1
49,1,3,3,30,1,0,1,1,1,0,1,0,0,0,0,0,0,4,1,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,1,0,0,0,0,1,5,0,9,0,0,0,0,0,1,250000,日圓,1,1,175000,0,0,0,0,0,0,0,0,0,0,29000,新台幣,,,,,6000,2,3000,2,,,,,20000,2,0,15000,0,0,2000,0,0,0,3000,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,4,10,52,65,66,67,801,808,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,4,4,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,6,1,1,12,1
50,1,5,2,45,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,0,9,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,10500,新台幣,,,,,3000,1,1500,1,500,1,,,5500,1,0,0,0,0,2500,0,0,0,3000,0,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,10,13,14,24,66,74,330,345,801,,,,,,,,,,,,,,,,,,,,,,,,,66,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,5,5,5,5,5,5,5,5,0,5,5,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,2,2,2,5,2,3,3,2
51,1,5,1,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,3,9,9,9,9,9,9,9,9,9,99,9,1,0,0,0,0,1,4,0,9,1,0,0,0,0,1,7000,新台幣,0,1,7000,0,0,0,0,0,0,0,0,0,0,14000,新台幣,,,,,4000,1,3000,1,1000,1,,,6000,1,0,0,0,0,3000,0,0,0,3000,0,0,,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,5,9,24,51,52,66,185,186,808,,,,,,,,,,,,,,,,,,,,,,,,,,185,0,1,1,0,0,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,5,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,5,2,8,10,2
52,1,4,1,45,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,17500,新台幣,8000,1,"8,000",1,5000,1,2000,1,500,1,,,2000,1,0,0,0,0,2000,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,4,5,52,65,77,112,330,808,825,,,,,,,,,,,,,,,,,,,,,,,,,77,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,5,4,5,5,5,5,5,5,5,5,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,3,2,3,3,1
53,1,6,2,45,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,1,0,0,0,0,0,,,,,,,,,,,,,,,,20000,新台幣,7000,1,"7,000",1,5000,1,3000,1,1000,1,,,4000,1,0,0,0,0,2500,0,1500,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,9,13,24,51,52,66,385,808,,,,,,,,,,,,,,,,,,,,,,,,,,385,0,1,1,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,5,4,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,4,2,3,3,2
54,1,2,2,21,1,0,1,1,1,0,0,1,0,0,0,0,0,2,1,5,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,5000,新台幣,0,1,5000,0,0,0,0,0,0,0,0,0,0,4500,新台幣,,,,,1500,1,700,1,500,1,,,1800,1,0,0,300,0,1500,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,52,65,77,106,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,3,4,1
55,1,2,1,30,1,0,1,1,1,0,0,0,0,0,0,0,0,2,1,99,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,1,5800,新台幣,0,1,5800,0,0,0,0,0,0,0,0,0,0,6800,新台幣,,,,,2000,1,800,1,500,1,,,3500,1,0,0,0,0,2500,0,0,0,1000,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,5,8,52,65,77,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,0,1,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,5,5,4,4,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,2,2,3,3,1
56,1,4,2,30,4,1,0,9,9,9,9,9,9,9,9,9,9,88,88,88,9,9,9,9,9,9,9,9,9,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,24500,新台幣,10000,1,"10,000",1,5000,1,3000,1,1000,1,,,5500,1,0,0,0,2000,2500,0,1000,0,0,0,0,,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,4,5,13,14,51,66,350,808,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,1,1,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,3,4,5,5,5,5,5,5,5,5,5,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,2,2,2,4,2,3,7,2
57,1,3,1,30,1,4,1,1,0,0,0,0,1,0,0,0,0,1,6,99,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,5,9,9,9,9,9,9,9,9,9,99,9,9,9,9,9,9,1,4,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,17800,新台幣,5200,2,"5,200",2,6000,2,2000,2,,,800,1,3800,1,0,0,0,0,1600,0,0,2200,0,0,0,,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,3,4,5,20,60,66,801,803,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,1,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,2,2,4,4,2,2,8,11,1
